Timestamp,time band,Unix timestamp,weekday/weedend ,activity level,activity,step count,lat,lon,place name,place category,place short name,num of apps,media usage,light,num of photos,sound setting
20150222_132,1,1.42E+12,1,0.75,{standing still=1| tiliting=2| Unknown=1},0,33.64404,-117.8347,Verano Place | University of California | Irvine Extension | Student Health,education | education | building,Residence Hall | Academic Building | Medical,4,1,10.38351254,0,2
20150222_133,1,1.42E+12,1,0.5,{standing still=1| tiliting=1},0,33.64404,-117.83467,Verano Place | University of California | Irvine Extension | Student Health,education | education | building,Residence Hall | Academic Building | Medical,3,0,33.21682848,0,2
20150222_134,1,1.42E+12,1,0,{standing still=2},0,33.64406,-117.83469,Melanie's room | Verano Place | University of California | Irvine Extension,education | education | education,Residence Hall | Residence Hall | Academic Building,3,0,33.08403361,0,2
20150222_135,1,1.42E+12,1,1,{Unknown=1},0,33.64406,-117.83466,Melanie's room | Verano Place | University of California | Irvine Extension,education | education | education,Residence Hall | Residence Hall | Academic Building,4,0,27.02727273,0,2
20150222_136,1,1.42E+12,1,1,{tiliting=2| Unknown=2},0,33.64403,-117.834724,Melanie's room | Verano Place | University of California | Irvine Extension,education | education | education,Residence Hall | Residence Hall | Academic Building,3,1,19.34269663,0,2
20150222_137,1,1.42E+12,1,1,{Unknown=1},0,33.644028,-117.83463,Melanie's room | Verano Place | University of California | Irvine Extension,education | education | education,Residence Hall | Residence Hall | Academic Building,5,1,14.375,0,2
20150222_138,1,1.42E+12,1,0.75,{standing still=1| tiliting=2| Unknown=1},0,33.644115,-117.83471,Melanie's room | Verano Place | University of California | Irvine Extension,education | education | education,Residence Hall | Residence Hall | Academic Building,1,0,2.25,0,2
20150222_139,1,1.42E+12,1,0,{standing still=1},0,33.64405,-117.834656,Melanie's room | Verano Place | University of California | Irvine Extension,education | education | education,Residence Hall | Residence Hall | Academic Building,1,0,0,0,2
20150222_140,1,1.42E+12,1,0,{standing still=2},0,33.644043,-117.83465,Melanie's room | Verano Place | University of California | Irvine Extension,education | education | education,Residence Hall | Residence Hall | Academic Building,1,0,0,0,2
20150222_141,1,1.42E+12,1,0,{standing still=1},0,33.644077,-117.834694,Melanie's room | Verano Place | University of California | Irvine Extension,education | education | education,Residence Hall | Residence Hall | Academic Building,1,0,0,0,2
20150222_142,1,1.42E+12,1,1,{tiliting=1},0,33.644024,-117.83464,Melanie's room | Verano Place | University of California | Irvine Extension,education | education | education,Residence Hall | Residence Hall | Academic Building,1,0,1,0,2
20150222_143,1,1.42E+12,1,0,{standing still=2},0,33.64405,-117.83466,Melanie's room | Verano Place | University of California | Irvine Extension,education | education | education,Residence Hall | Residence Hall | Academic Building,1,0,0,0,2
20150222_144,1,1.42E+12,1,0.666666687,{standing still=1| tiliting=1| Unknown=1},0,33.644043,-117.83467,Melanie's room | Verano Place | University of California | Irvine Extension,education | education | education,Residence Hall | Residence Hall | Academic Building,3,0,3.769230769,0,2
20150222_145,2,1.42E+12,1,0.5,{standing still=1| tiliting=1},0,33.644024,-117.83465,Melanie's room | Verano Place | University of California | Irvine Extension,education | education | education,Residence Hall | Residence Hall | Academic Building,5,1,3.594594595,0,2
20150222_146,2,1.42E+12,1,0,{standing still=2},0,33.644028,-117.834656,Melanie's room | Verano Place | University of California | Irvine Extension,education | education | education,Residence Hall | Residence Hall | Academic Building,1,1,4.076923077,0,2
20150222_147,2,1.42E+12,1,0,{standing still=1},0,33.644047,-117.83463,Melanie's room | Verano Place | University of California | Irvine Extension,education | education | education,Residence Hall | Residence Hall | Academic Building,6,1,10.25555556,0,2
20150222_148,2,1.42E+12,1,1,{tiliting=1| Unknown=1},0,33.644062,-117.83469,Melanie's room | Verano Place | University of California | Irvine Extension,education | education | education,Residence Hall | Residence Hall | Academic Building,6,0,13.4,0,2
20150222_149,2,1.42E+12,1,0.5,{standing still=1| tiliting=1},0,33.644024,-117.83466,Melanie's room | Verano Place | University of California | Irvine Extension,education | education | education,Residence Hall | Residence Hall | Academic Building,2,0,80.8,0,2
20150222_150,2,1.42E+12,1,0.666666687,{standing still=1| tiliting=2},0,33.64404,-117.83466,Melanie's room | Verano Place | University of California | Irvine Extension,education | education | education,Residence Hall | Residence Hall | Academic Building,2,0,7.75,0,2
20150222_151,2,1.42E+12,1,0.666666687,{standing still=1| tiliting=1| Unknown=1},0,33.644123,-117.834724,Melanie's room | Verano Place | University of California | Irvine Extension,education | education | education,Residence Hall | Residence Hall | Academic Building,3,0,14.27745665,0,2
20150222_152,2,1.42E+12,1,0.5,{standing still=1| tiliting=1},0,33.644043,-117.83469,Melanie's room | Verano Place | University of California | Irvine Extension,education | education | education,Residence Hall | Residence Hall | Academic Building,3,0,8.595505618,0,2
20150222_153,2,1.42E+12,1,0.333333343,{standing still=2| tiliting=1},0,33.644062,-117.83467,Melanie's room | Verano Place | University of California | Irvine Extension,education | education | education,Residence Hall | Residence Hall | Academic Building,1,1,13.94936709,0,2
20150222_154,2,1.42E+12,1,0.800000012,{standing still=1| tiliting=3| Unknown=1},0,33.64476,-117.83422,Verano Place | Residential Network Services | UCI Parking & Transportation,education | education | building,Residence Hall | Education | Office,3,1,682.1328671,0,2
20150222_155,2,1.42E+12,1,1.5,{tiliting=2| walking=2},0,33.644043,-117.83455,Melanie's room | Verano Place | University of California | Irvine Extension,education | education | education,Residence Hall | Residence Hall | Academic Building,2,0,1383.93956,0,2
20150222_156,2,1.42E+12,1,1.666666627,{tiliting=1| walking=2},0,33.644287,-117.839096,Zip Car - Boogaloo | SSL 436 | BSC Water Cooler,shops | education | nightlife,Rental Car | Administrative Building | Nightclub,1,0,0.047979798,0,2
20150222_157,2,1.42E+12,1,2,{walking=2},0,33.643562,-117.841736,DBH 6011 | DBH 1600 | Mac Lab (ICS2),building | education | education,Auditorium | Classroom | Technology,1,0,0.04494382,0,2
20150222_158,2,1.42E+12,1,0.333333343,{standing still=2| tiliting=1},0,33.643612,-117.84143,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,2
20150222_159,2,1.42E+12,1,0,{standing still=1},0,33.643627,-117.84138,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,2
20150222_160,2,1.42E+12,1,0,{standing still=1},0,33.643623,-117.84157,DBH 1600 | ΔΣΠ - Pi Sigma - Pledge Meeting | DBH 6011,education | education | building,Classroom | Classroom | Auditorium,1,0,0,0,2
20150222_161,2,1.42E+12,1,0,{standing still=1},0,33.64358,-117.84178,DBH 6011 | DBH 1600 | Mac Lab (ICS2),building | education | education,Auditorium | Classroom | Technology,1,0,0,0,2
20150222_162,2,1.42E+12,1,0,{standing still=1},0,33.643616,-117.84152,DBH 1600 | ΔΣΠ - Pi Sigma - Pledge Meeting | DAT Lab,education | education | education,Classroom | Classroom | Lab,1,0,0,0,2
20150222_163,2,1.42E+12,1,0,{standing still=1},0,33.643593,-117.841515,DBH 1600 | ΔΣΠ - Pi Sigma - Pledge Meeting | Java City Kiosk,education | education | food,Classroom | Classroom | Café,1,0,0,0,2
20150222_164,2,1.42E+12,1,0,{standing still=1},0,33.64351,-117.84187,DBH 6011 | Mac Lab (ICS2) | ISTC for Social Computing,building | education | education,Auditorium | Technology | Lab,1,0,0,0,2
20150222_165,2,1.42E+12,1,1.5,{tiliting=1| walking=1},0,33.64362,-117.841644,DBH 1600 | DBH 6011 | Mac Lab (ICS2),education | building | education,Classroom | Auditorium | Technology,1,0,457.4255319,0,0
20150222_166,2,1.42E+12,1,0.333333343,{standing still=2| tiliting=1},0,33.64362,-117.8416,DBH 1600 | DBH 6011 | ΔΣΠ - Pi Sigma - Pledge Meeting,education | building | education,Classroom | Auditorium | Classroom,2,0,88.73913043,0,0
20150222_167,2,1.42E+12,1,0,{standing still=2},0,33.643616,-117.8417,DBH 1600 | DBH 6011 | Mac Lab (ICS2),education | building | education,Classroom | Auditorium | Technology,1,0,0,0,0
20150222_168,2,1.42E+12,1,0,{standing still=1},0,33.643547,-117.84201,DBH 6011 | Mac Lab (ICS2) | Kay Family Innovation Lab,building | education | education,Auditorium | Technology | Lab,1,0,0,0,0
20150222_169,2,1.42E+12,1,0,{standing still=1},0,33.643627,-117.841866,Mac Lab (ICS2) | DBH 6011 | DBH 1600,education | building | education,Technology | Auditorium | Classroom,1,0,0,0,0
20150222_170,2,1.42E+12,1,0,{standing still=1},0,33.64352,-117.84199,DBH 6011 | Mac Lab (ICS2) | DBH 1433 Classrom,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150222_171,2,1.42E+12,1,0,{standing still=1},0,33.643524,-117.84205,DBH 6011 | Mac Lab (ICS2) | DBH 1433 Classrom,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150222_172,2,1.42E+12,1,0,{standing still=2},0,33.643623,-117.84183,Mac Lab (ICS2) | DBH 6011 | DBH 1600,education | building | education,Technology | Auditorium | Classroom,1,0,44.14285714,0,0
20150222_173,2,1.42E+12,1,1,{Unknown=1},0,33.64365,-117.84182,Mac Lab (ICS2) | DBH 1600 | DBH 6011,education | education | building,Technology | Classroom | Auditorium,1,0,0,0,0
20150222_174,2,1.42E+12,1,0,{standing still=2},0,33.643524,-117.841995,DBH 6011 | Mac Lab (ICS2) | DBH 1433 Classrom,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150222_175,2,1.42E+12,1,0,{standing still=2},0,33.643543,-117.84206,DBH 6011 | Mac Lab (ICS2) | Kay Family Innovation Lab,building | education | education,Auditorium | Technology | Lab,1,0,0,0,0
20150222_176,2,1.42E+12,1,0,{standing still=1},0,33.64376,-117.84161,DBH 1600 | Mac Lab (ICS2) | DAT Lab,education | education | education,Classroom | Technology | Lab,1,0,0,0,0
20150222_177,2,1.42E+12,1,0,{standing still=1},0,33.643528,-117.84197,DBH 6011 | Mac Lab (ICS2) | DBH 1433 Classrom,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150222_178,2,1.42E+12,1,1,{tiliting=2| Unknown=1},0,33.643528,-117.84201,DBH 6011 | Mac Lab (ICS2) | DBH 1433 Classrom,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150222_179,2,1.42E+12,1,0,{standing still=1},0,33.643543,-117.842026,DBH 6011 | Mac Lab (ICS2) | Kay Family Innovation Lab,building | education | education,Auditorium | Technology | Lab,1,0,0,0,0
20150222_180,2,1.42E+12,1,0,{standing still=2},0,33.643528,-117.84197,DBH 6011 | Mac Lab (ICS2) | DBH 1433 Classrom,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150222_181,2,1.42E+12,1,0,{standing still=1},0,33.64352,-117.84202,DBH 6011 | Mac Lab (ICS2) | DBH 1433 Classrom,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150222_182,2,1.42E+12,1,0,{standing still=1},0,33.643604,-117.84194,Mac Lab (ICS2) | DBH 6011 | DBH 1600,education | building | education,Technology | Auditorium | Classroom,1,0,0,0,0
20150222_183,2,1.42E+12,1,0,{standing still=2},0,33.643566,-117.84189,DBH 6011 | Mac Lab (ICS2) | DBH 1600,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150222_184,2,1.42E+12,1,0,{standing still=1},0,33.643524,-117.842026,DBH 6011 | Mac Lab (ICS2) | DBH 1433 Classrom,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150222_185,2,1.42E+12,1,0,{standing still=1},0,33.643528,-117.842026,DBH 6011 | Mac Lab (ICS2) | DBH 1433 Classrom,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150222_186,2,1.42E+12,1,0,{standing still=1},0,33.64354,-117.841965,DBH 6011 | Mac Lab (ICS2) | DBH 1600,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150222_187,2,1.42E+12,1,0,{standing still=1},0,33.643585,-117.841934,DBH 6011 | Mac Lab (ICS2) | DBH 1600,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150222_188,2,1.42E+12,1,0,{standing still=1},0,33.64361,-117.84196,Mac Lab (ICS2) | DBH 6011 | Kay Family Innovation Lab,education | building | education,Technology | Auditorium | Lab,1,0,0,0,0
20150222_189,2,1.42E+12,1,0,{standing still=1},0,33.6436,-117.84187,DBH 6011 | Mac Lab (ICS2) | DBH 1600,building | education | education,Auditorium | Technology | Classroom,2,0,0,0,0
20150222_190,2,1.42E+12,1,0,{standing still=2},0,33.643627,-117.841805,DBH 6011 | Mac Lab (ICS2) | DBH 1600,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150222_191,2,1.42E+12,1,0,{standing still=1},0,33.643524,-117.84197,DBH 6011 | Mac Lab (ICS2) | DBH 1433 Classrom,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150222_192,2,1.42E+12,1,0,{standing still=2},0,33.64367,-117.84183,Mac Lab (ICS2) | DBH 1600 | DBH 6011,education | education | building,Technology | Classroom | Auditorium,1,0,0,0,0
20150222_193,2,1.42E+12,1,1.5,{standing still=1| bicycle=1},0,33.643524,-117.84188,DBH 6011 | Mac Lab (ICS2) | DBH 1600,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150222_194,2,1.42E+12,1,0.5,{standing still=1| tiliting=1},0,33.64362,-117.84145,DBH 1600 | DAT Lab | UCI IEEE Lab,education | education | education,Classroom | Lab | Lab,1,0,0,0,0
20150222_195,2,1.42E+12,1,0.333333343,{standing still=2| Unknown=1},0,33.643635,-117.84131,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150222_196,2,1.42E+12,1,0,{standing still=1},0,33.64364,-117.841354,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150222_198,2,1.42E+12,1,2,{walking=2},0,33.643642,-117.83732,Aldor | Posse Headquarters | Middle Earth - Elrond,education | education | building,Residence Hall | Residence Hall | Residential,1,0,0,0,0
20150222_199,2,1.42E+12,1,2,{walking=1},0,33.645916,-117.8347,International Center | Residential Network Services | The UPS Store,education | education | shops,Administrative Building | Education | Shipping Store,1,0,885.0833333,0,0
20150222_200,2,1.42E+12,1,1.75,{tiliting=1| walking=3},0,33.64734,-117.83323,Rock N Roll | Puerta del Sol | Crawford Clubhouse,arts_entertainment | education | education,Comedy Club | Education | Rec Center,1,0,0,0,0
20150222_201,2,1.42E+12,1,2,{walking=1},0,33.651146,-117.830734,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,0,0,0,0
20150222_202,2,1.42E+12,1,0.75,{standing still=1| tiliting=2| Unknown=1},0,33.651382,-117.83074,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,2,0,2.325842697,0,0
20150222_203,2,1.42E+12,1,1,{tiliting=2| Unknown=1},0,33.65137,-117.83075,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,2,0,2.055944056,0,0
20150222_204,2,1.42E+12,1,0,{standing still=2},0,33.651417,-117.83073,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,2,0,6.156862745,0,0
20150222_205,2,1.42E+12,1,0.333333343,{standing still=2| tiliting=1},0,33.651432,-117.8307,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,4,0,2.765957447,0,0
20150222_206,2,1.42E+12,1,0,{standing still=1},0,33.651417,-117.8307,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,3,0,0.888888889,0,0
20150222_207,2,1.42E+12,1,0,{standing still=2},0,33.651432,-117.8307,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,0,0.451612903,0,0
20150222_208,2,1.42E+12,1,0,{standing still=1},0,33.65141,-117.83072,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,3,0,0.291666667,0,0
20150222_209,2,1.42E+12,1,0.666666687,{standing still=1| tiliting=2},0,33.651386,-117.830765,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,5,0,1,0,0
20150222_210,2,1.42E+12,1,0.666666687,{standing still=1| tiliting=1| Unknown=1},0,33.651375,-117.83074,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,3,0,1.428571429,0,0
20150222_211,2,1.42E+12,1,0.333333343,{standing still=2| tiliting=1},0,33.651356,-117.83077,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,0,0,0,0
20150222_212,2,1.42E+12,1,0,{standing still=1},0,33.65137,-117.83078,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,0,0,0,0
20150222_213,2,1.42E+12,1,0.75,{standing still=1| tiliting=2| Unknown=1},0,33.651375,-117.83076,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,4,0,1.460674157,0,0
20150222_214,2,1.42E+12,1,0.333333343,{standing still=2| tiliting=1},0,33.65138,-117.83074,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,4,0,3.301724138,0,0
20150222_215,2,1.42E+12,1,1,{tiliting=1| Unknown=1},0,33.651375,-117.83075,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,3,0,113.5779817,0,0
20150222_216,2,1.42E+12,1,1,{Unknown=1},0,33.651386,-117.830734,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,0,0,0,0
20150222_217,3,1.42E+12,1,0.666666687,{standing still=1| tiliting=1| Unknown=1},0,33.65138,-117.83077,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,0,0,0,0
20150222_218,3,1.42E+12,1,1,{tiliting=2| Unknown=1},0,33.651367,-117.83078,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,0,0,0,0
20150222_219,3,1.42E+12,1,0.800000012,{standing still=1| tiliting=3| Unknown=1},0,33.651417,-117.8307,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,4,1,132.472973,0,0
20150222_220,3,1.42E+12,1,0.666666687,{standing still=1| tiliting=1| Unknown=1},0,33.651398,-117.830696,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,1,0,0,0
20150222_221,3,1.42E+12,1,0,{standing still=2},0,33.6514,-117.83072,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,0,0,0,0
20150222_222,3,1.42E+12,1,0,{standing still=2},0,33.651417,-117.8307,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,0,0,0,0
20150222_223,3,1.42E+12,1,0,{standing still=1},0,33.65141,-117.83073,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,0,0,0,0
20150222_224,3,1.42E+12,1,0,{standing still=1},0,33.65141,-117.83071,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,0,0,0,0
20150222_225,3,1.42E+12,1,0,{standing still=1},0,33.6514,-117.83073,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,0,0,0,0
20150222_226,3,1.42E+12,1,1,{standing still=1| tiliting=2| Unknown=1| walking=1},0,33.651287,-117.83076,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,4,0,121.1153846,0,0
20150222_227,3,1.42E+12,1,1,{Unknown=2},0,33.64979,-117.83259,Strickland's Ice Cream | Happy Nails | Gina's Pizza,food | shops | food,Ice Cream | Salon / Barbershop | Pizza,1,0,0,0,0
20150222_228,3,1.42E+12,1,1,{standing still=1| walking=1},0,33.651363,-117.83078,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,0,0,0,0
20150222_229,3,1.42E+12,1,0.5,{standing still=1| tiliting=1},0,33.651405,-117.83077,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,0,0,0,0
20150222_230,3,1.42E+12,1,0,{standing still=2},0,33.651375,-117.830795,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,0,0,0,0
20150222_231,3,1.42E+12,1,0,{standing still=2},0,33.65138,-117.83078,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,0,0,0,0
20150222_232,3,1.42E+12,1,0,{standing still=1},0,33.651344,-117.83081,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,0,0,0,0
20150222_233,3,1.42E+12,1,0,{standing still=1},0,33.651382,-117.83074,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,2,0,15.83333333,0,0
20150222_234,3,1.42E+12,1,0,{standing still=1},0,33.65138,-117.83078,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,1,20.66409266,0,0
20150222_235,3,1.42E+12,1,0.5,{standing still=1| tiliting=1},0,33.651386,-117.83076,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,1,1.483516484,0,0
20150222_236,3,1.42E+12,1,0,{standing still=2},0,33.651375,-117.83077,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,1,1.297213622,0,0
20150222_237,3,1.42E+12,1,0,{standing still=2},0,33.65137,-117.83075,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,1,0.854368932,0,0
20150222_238,3,1.42E+12,1,1,{tiliting=1| Unknown=1},0,33.65138,-117.83078,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,1,1.559701493,0,0
20150222_239,3,1.42E+12,1,0.666666687,{standing still=1| tiliting=1| Unknown=1},0,33.65138,-117.83078,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,1,0.955621302,0,0
20150222_240,3,1.42E+12,1,0,{standing still=1},0,33.651363,-117.83079,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,1,1.175965665,0,0
20150222_241,3,1.42E+12,1,0.600000024,{standing still=2| tiliting=3},0,33.65137,-117.83081,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,1,1.517857143,0,0
20150222_242,3,1.42E+12,1,0.666666687,{standing still=1| tiliting=2},0,33.651386,-117.830765,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,3,1,1.150943396,0,0
20150222_243,3,1.42E+12,1,0.333333343,{standing still=2| tiliting=1},0,33.651375,-117.83079,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,0,1.736842105,0,0
20150222_244,3,1.42E+12,1,0,{standing still=2},0,33.651382,-117.83079,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,0,0,0,0
20150222_245,3,1.42E+12,1,0,{standing still=1},0,33.651375,-117.830765,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,1,0,0,0,0
20150222_246,3,1.42E+12,1,0,{standing still=1},0,33.651363,-117.83077,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,4,0,1.067567568,0,0
20150222_247,3,1.42E+12,1,0,{standing still=1},0,33.651386,-117.830795,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,3,1,0.865384615,0,0
20150222_248,3,1.42E+12,1,0,{standing still=1},0,33.65138,-117.83077,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,3,1,0.928571429,0,0
20150222_249,3,1.42E+12,1,0,{standing still=1},0,33.651363,-117.83079,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,5,1,0.984042553,0,0
20150222_250,3,1.42E+12,1,0.800000012,{standing still=1| tiliting=4},0,33.651474,-117.83068,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,4,0,1.19047619,0,0
20150222_251,3,1.42E+12,1,1.399999976,{in vehicle=1| standing still=1| tiliting=2| Unknown=1},0,33.651394,-117.830734,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,2,0,2,0,0
20150222_252,3,1.42E+12,1,1.5,{Unknown=1| walking=1},0,33.651035,-117.83075,Berkeley Pool | Columbia Court | Columbia Laundry,nightlife | education | shops,Beach Bar | Residence Hall | Laundry,2,0,1,0,0
20150222_253,3,1.42E+12,1,1.5,{tiliting=1| walking=1},0,33.649456,-117.83181,Campus Plaza | Campus Dentist | Wienermobile,shops | building | food,Mall | Dentist's Office | Food Truck,2,0,0.8125,0,0
20150222_254,3,1.42E+12,1,1.666666627,{tiliting=1| walking=2},0,33.646053,-117.834724,UC Irvine Police Department | International Center | UCI Parking & Transportation,building | education | building,Police Station | Administrative Building | Office,1,0,0,0,0
20150222_255,3,1.42E+12,1,1.5,{walking=1| Unknown=1},0,33.64406,-117.83469,Valimar - Middle Earth | Verano Place | University of California | Irvine Extension,education | education | education,Residence Hall | Residence Hall | Academic Building,1,0,9.470588235,0,0
20150222_256,3,1.42E+12,1,0.666666687,{standing still=1| tiliting=2},0,33.644077,-117.83465,Valimar - Middle Earth | Verano Place | University of California | Irvine Extension,education | education | education,Residence Hall | Residence Hall | Academic Building,3,0,31.53125,0,0
20150222_257,3,1.42E+12,1,0.666666687,{standing still=1| tiliting=1| Unknown=1},0,33.64405,-117.83467,Valimar - Middle Earth | Verano Place | University of California | Irvine Extension,education | education | education,Residence Hall | Residence Hall | Academic Building,2,0,4.375,0,0
20150222_258,3,1.42E+12,1,0.333333343,{standing still=2| tiliting=1},0,33.644085,-117.834724,Valimar - Middle Earth | Verano Place | University of California | Irvine Extension,education | education | education,Residence Hall | Residence Hall | Academic Building,1,0,0,0,0
20150222_259,3,1.42E+12,1,0,{standing still=1},0,33.64404,-117.83468,Valimar - Middle Earth | Verano Place | University of California | Irvine Extension,education | education | education,Residence Hall | Residence Hall | Academic Building,1,0,0,0,0
20150222_260,3,1.42E+12,1,0,{standing still=1},0,33.644047,-117.83467,Valimar - Middle Earth | Verano Place | University of California | Irvine Extension,education | education | education,Residence Hall | Residence Hall | Academic Building,1,0,0,0,0
